nom,SIREN,type,COG,COG_3digits,code_departement,code_departement_3digits,code_region,population,EPCI,url-ptf,url-datagouv,id-datagouv,merge,ptf
Collonges,210101093,COM,01109,,01,001,84,2265,240100750,,,,,
Colomieu,210101101,COM,01110,,01,001,84,142,200040350,,,,,
Conand,210101119,COM,01111,,01,001,84,125,240100883,,,,,
Condamine,210101127,COM,01112,,01,001,84,448,200042935,,,,,
Condeissiat,210101135,COM,01113,,01,001,84,835,200069193,,,,,
Confort,210101143,COM,01114,,01,001,84,660,240100891,,,,,
Confrançon,210101150,COM,01115,,01,001,84,1365,200071751,,,,,
Contrevoz,210101168,COM,01116,,01,001,84,510,200040350,,,,,
Conzieu,210101176,COM,01117,,01,001,84,150,200040350,,,,,
Corbonod,210101184,COM,01118,,01,001,84,1297,200070852,,,,,
Corlier,210101218,COM,01121,,01,001,84,115,200042935,,,,,
Cormoranche-sur-Saône,210101234,COM,01123,,01,001,84,1175,200070555,,,,,
Cormoz,210101242,COM,01124,,01,001,84,679,200071751,,,,,
Corveissiat,210101259,COM,01125,,01,001,84,634,200071751,,,,,
Courmangoux,210101275,COM,01127,,01,001,84,516,200071751,,,,,
Courtes,210101283,COM,01128,,01,001,84,315,200071751,,,,,
Crans,210101291,COM,01129,,01,001,84,270,200069193,,,,,
Bresse Vallons,200086965,COM,01130,,01,001,84,2327,200071751,,,,,
Cressin-Rochefort,210101333,COM,01133,,01,001,84,403,200040350,,,,,
Crottet,210101341,COM,01134,,01,001,84,1777,200070555,,,,,
Crozet,210101358,COM,01135,,01,001,84,2201,240100750,,,,,
Cruzilles-lès-Mépillat,210101366,COM,01136,,01,001,84,888,200070555,,,,,
Culoz,210101382,COM,01138,,01,001,84,3082,,,,,,
Curciat-Dongalon,210101390,COM,01139,,01,001,84,445,200071751,,,,,
Curtafond,210101408,COM,01140,,01,001,84,789,200071751,,,,,
Cuzieu,210101416,COM,01141,,01,001,84,463,200040350,,,,,
Dagneux,210101424,COM,01142,,01,001,84,4772,240100610,,,,,
Divonne-les-Bains,210101432,COM,01143,,01,001,84,9878,240100750,,,,,
Dompierre-sur-Veyle,210101457,COM,01145,,01,001,84,1187,200071751,,,,,
Dompierre-sur-Chalaronne,210101465,COM,01146,,01,001,84,445,200069193,,,,,
Domsure,210101473,COM,01147,,01,001,84,489,200071751,,,,,
Dortan,210101481,COM,01148,,01,001,84,1890,200042935,,,,,
Douvres,210101499,COM,01149,,01,001,84,1067,240100883,,,,,
Drom,210101507,COM,01150,,01,001,84,221,200071751,,,,,
Druillat,210101515,COM,01151,,01,001,84,1178,200071751,,,,,
Échallon,210101523,COM,01152,,01,001,84,777,200042935,,,,,
Échenevex,210101531,COM,01153,,01,001,84,2205,240100750,,,,,
Évosges,210101556,COM,01155,,01,001,84,147,200042935,,,,,
Faramans,210101564,COM,01156,,01,001,84,818,240100883,,,,,
Fareins,210101572,COM,01157,,01,001,84,2246,200042497,,,,,
Farges,210101580,COM,01158,,01,001,84,1049,240100750,,,,,
Feillens,210101598,COM,01159,,01,001,84,3360,200071371,,,,,
Ferney-Voltaire,210101606,COM,01160,,01,001,84,9928,240100750,,,,,
Flaxieu,210101622,COM,01162,,01,001,84,71,200040350,,,,,
Foissiat,210101630,COM,01163,,01,001,84,2124,200071751,,,,,
Francheleins,210101655,COM,01165,,01,001,84,1643,200070118,,,,,
Frans,210101663,COM,01166,,01,001,84,2407,200042497,,,,,
Garnerans,210101671,COM,01167,,01,001,84,672,200070118,,,,,
Genouilleux,210101697,COM,01169,,01,001,84,632,200070118,,,,,
Béard-Géovreissiat,210101705,COM,01170,,01,001,84,1079,200042935,,,,,
Géovreisset,210101713,COM,01171,,01,001,84,917,200042935,,,,,
Gex,210101739,COM,01173,,01,001,84,13375,240100750,,,,,
Giron,210101747,COM,01174,,01,001,84,187,240100891,,,,,
Gorrevod,210101754,COM,01175,,01,001,84,860,200071371,,,,,
Grand-Corent,210101770,COM,01177,,01,001,84,183,200071751,,,,,
Grièges,210101796,COM,01179,,01,001,84,1928,200070555,,,,,
Grilly,210101804,COM,01180,,01,001,84,853,240100750,,,,,
Groissiat,210101812,COM,01181,,01,001,84,1281,200042935,,,,,
Guéreins,210101838,COM,01183,,01,001,84,1477,200070118,,,,,
Hautecourt-Romanèche,210101846,COM,01184,,01,001,84,797,200071751,,,,,
Plateau d'Hauteville,200086122,COM,01185,,01,001,84,5031,200042935,,,,,
Haut Valromey,200053676,COM,01187,,01,001,84,691,200040350,,,,,
Illiat,210101887,COM,01188,,01,001,84,644,200070118,,,,,
Injoux-Génissiat,210101895,COM,01189,,01,001,84,1162,240100891,,,,,
Innimond,210101903,COM,01190,,01,001,84,92,240100883,,,,,
Izenave,210101911,COM,01191,,01,001,84,160,200042935,,,,,
Izernore,210101929,COM,01192,,01,001,84,2309,200042935,,,,,
Izieu,210101937,COM,01193,,01,001,84,242,200040350,,,,,
Jassans-Riottier,210101945,COM,01194,,01,001,84,6458,200040590,,,,,
Jasseron,210101952,COM,01195,,01,001,84,1807,200071751,,,,,
Jayat,210101960,COM,01196,,01,001,84,1194,200071751,,,,,
Journans,210101978,COM,01197,,01,001,84,369,200071751,,,,,
Joyeux,210101986,COM,01198,,01,001,84,274,240100883,,,,,
Jujurieux,210101994,COM,01199,,01,001,84,2200,200029999,,,,,
Labalme,210102000,COM,01200,,01,001,84,212,200029999,,,,,
Lagnieu,210102026,COM,01202,,01,001,84,7289,240100883,,,,,
Laiz,210102034,COM,01203,,01,001,84,1251,200070555,,,,,
Le Poizat-Lalleyriat,200053395,COM,01204,,01,001,84,735,200042935,,,,,
Lantenay,210102067,COM,01206,,01,001,84,283,200042935,,,,,
Lapeyrouse,210102075,COM,01207,,01,001,84,328,200069193,,,,,
Lavours,210102083,COM,01208,,01,001,84,130,200040350,,,,,
Léaz,210102091,COM,01209,,01,001,84,754,240100750,,,,,
Lélex,210102109,COM,01210,,01,001,84,231,240100750,,,,,
Lent,210102117,COM,01211,,01,001,84,1439,200071751,,,,,
Lescheroux,210102125,COM,01212,,01,001,84,743,200071751,,,,,
Leyment,210102133,COM,01213,,01,001,84,1332,240100883,,,,,
Leyssard,210102141,COM,01214,,01,001,84,156,200042935,,,,,
Surjoux-Lhopital,200085306,COM,01215,,01,001,84,134,240100891,,,,,
Lhuis,210102166,COM,01216,,01,001,84,910,240100883,,,,,
Lompnas,210102190,COM,01219,,01,001,84,171,240100883,,,,,
Loyettes,210102240,COM,01224,,01,001,84,3176,240100883,,,,,
Lurcy,210102257,COM,01225,,01,001,84,393,200070118,,,,,
Magnieu,200084978,COM,01227,,01,001,84,657,200040350,,,,,
Maillat,210102281,COM,01228,,01,001,84,648,200042935,,,,,
Malafretaz,210102299,COM,01229,,01,001,84,1240,200071751,,,,,
Mantenay-Montlin,210102307,COM,01230,,01,001,84,320,200071751,,,,,
Manziat,210102315,COM,01231,,01,001,84,2012,200071371,,,,,
Marboz,210102323,COM,01232,,01,001,84,2291,200071751,,,,,
Marchamp,210102331,COM,01233,,01,001,84,134,240100883,,,,,
Marignieu,210102349,COM,01234,,01,001,84,175,200040350,,,,,
Marlieux,210102356,COM,01235,,01,001,84,1207,200069193,,,,,
Marsonnas,210102364,COM,01236,,01,001,84,1019,200071751,,,,,
Martignat,210102372,COM,01237,,01,001,84,1720,200042935,,,,,
Massieux,210102380,COM,01238,,01,001,84,2650,200042497,,,,,
Massignieu-de-Rives,210102398,COM,01239,,01,001,84,628,200040350,,,,,
Matafelon-Granges,210102406,COM,01240,,01,001,84,658,200042935,,,,,
Meillonnas,210102414,COM,01241,,01,001,84,1368,200071751,,,,,
Mérignat,210102422,COM,01242,,01,001,84,134,200029999,,,,,
Messimy-sur-Saône,210102430,COM,01243,,01,001,84,1256,200070118,,,,,
Meximieux,210102448,COM,01244,,01,001,84,7871,240100883,,,,,
Bohas-Meyriat-Rignat,210102455,COM,01245,,01,001,84,934,200071751,,,,,
Mézériat,210102463,COM,01246,,01,001,84,2209,200070555,,,,,
Mijoux,210102471,COM,01247,,01,001,84,353,240100750,,,,,
Mionnay,210102489,COM,01248,,01,001,84,2147,200069193,,,,,
Miribel,210102497,COM,01249,,01,001,84,10075,240100800,,,,,
Misérieux,210102505,COM,01250,,01,001,84,2195,200042497,,,,,
Mogneneins,210102521,COM,01252,,01,001,84,801,200070118,,https://www.data.gouv.fr/fr/organizations/5662c125c751df42e605bd61,5662c125c751df42e605bd61,datagouv,DataGouv
Montagnat,210102547,COM,01254,,01,001,84,2040,200071751,,,,,
Montagnieu,210102554,COM,01255,,01,001,84,634,240100883,,,,,
Montanges,210102570,COM,01257,,01,001,84,354,240100891,,,,,
Montceaux,210102588,COM,01258,,01,001,84,1231,200070118,,,,,
Montcet,210102596,COM,01259,,01,001,84,706,200071751,,,,,
Le Montellier,210102604,COM,01260,,01,001,84,305,240100883,,,,,
Monthieux,210102612,COM,01261,,01,001,84,669,200069193,,,,,
Montluel,210102620,COM,01262,,01,001,84,7048,240100610,,https://www.data.gouv.fr/fr/organizations/6163f01f7b240574f0c50337/,6163f01f7b240574f0c50337,datagouv,DataGouv
Montmerle-sur-Saône,210102638,COM,01263,,01,001,84,3859,200070118,,,,,
Montracol,210102646,COM,01264,,01,001,84,1060,200071751,,,,,
Montréal-la-Cluse,210102653,COM,01265,,01,001,84,3505,200042935,,,,,
Montrevel-en-Bresse,210102661,COM,01266,,01,001,84,2531,200071751,,,,,
Nurieux-Volognat,210102679,COM,01267,,01,001,84,1052,200042935,,,,,
Murs-et-Gélignieux,210102687,COM,01268,,01,001,84,256,200040350,,,,,
Nantua,210102695,COM,01269,,01,001,84,3584,200042935,,,,,
Neuville-les-Dames,210102729,COM,01272,,01,001,84,1531,200069193,,,,,
Neuville-sur-Ain,210102737,COM,01273,,01,001,84,1784,200029999,,,,,
Les Neyrolles,210102745,COM,01274,,01,001,84,654,200042935,,,,,
Neyron,210102752,COM,01275,,01,001,84,2576,240100800,,,,,
Niévroz,210102760,COM,01276,,01,001,84,1646,240100610,,,,,
Nivollet-Montgriffon,210102778,COM,01277,,01,001,84,121,240100883,,,,,
Oncieu,210102794,COM,01279,,01,001,84,95,240100883,,,,,
Ordonnaz,210102802,COM,01280,,01,001,84,142,240100883,,,,,
Ornex,210102810,COM,01281,,01,001,84,4575,240100750,,,,,
Outriaz,210102828,COM,01282,,01,001,84,266,200042935,,,,,
Oyonnax,210102836,COM,01283,,01,001,84,22943,200042935,,,,,
Ozan,210102844,COM,01284,,01,001,84,692,200071371,,,,,
Parcieux,210102851,COM,01285,,01,001,84,1235,200042497,,,,,
Parves et Nattages,200059913,COM,01286,,01,001,84,980,200040350,,,,,
Péron,210102885,COM,01288,,01,001,84,2673,240100750,,,,,
Péronnas,210102893,COM,01289,,01,001,84,6675,200071751,,,,,
Pérouges,210102901,COM,01290,,01,001,84,1228,240100883,,,,,
Perrex,210102919,COM,01291,,01,001,84,845,200070555,,,,,
Peyriat,210102935,COM,01293,,01,001,84,161,200042935,,,,,
Peyrieu,210102943,COM,01294,,01,001,84,888,200040350,,,,,
Peyzieux-sur-Saône,210102950,COM,01295,,01,001,84,674,200070118,,,,,
Pirajoux,210102968,COM,01296,,01,001,84,415,200071751,,,,,
Pizay,210102976,COM,01297,,01,001,84,834,240100610,,,,,
Plagne,210102984,COM,01298,,01,001,84,134,240100891,,,,,
Le Plantay,210102992,COM,01299,,01,001,84,573,200069193,,,,,
Polliat,210103016,COM,01301,,01,001,84,2572,200071751,,,,,
Pollieu,210103024,COM,01302,,01,001,84,165,200040350,,,,,
Poncin,210103032,COM,01303,,01,001,84,1738,200029999,,,,,
Pont-d'Ain,210103040,COM,01304,,01,001,84,2993,200029999,,,,,
Pont-de-Vaux,210103057,COM,01305,,01,001,84,2303,200071371,,,,,
Pont-de-Veyle,210103065,COM,01306,,01,001,84,1690,200070555,,,,,
Port,210103073,COM,01307,,01,001,84,869,200042935,,,,,
Pougny,210103081,COM,01308,,01,001,84,826,240100750,,,,,
Pouillat,210103099,COM,01309,,01,001,84,88,200071751,,,,,
Prémeyzel,210103107,COM,01310,,01,001,84,252,200040350,,,,,
Prémillieu,210103115,COM,01311,,01,001,84,45,200042935,,,,,
Prévessin-Moëns,210103131,COM,01313,,01,001,84,8431,240100750,,,,,
Priay,210103149,COM,01314,,01,001,84,1763,200029999,,,,,
Ramasse,210103172,COM,01317,,01,001,84,330,200071751,,,,,
Rancé,210103180,COM,01318,,01,001,84,744,200042497,,,,,
Relevant,210103198,COM,01319,,01,001,84,468,200069193,,,,,
Replonges,210103206,COM,01320,,01,001,84,3796,200071371,,,,,
Revonnas,210103214,COM,01321,,01,001,84,934,200071751,,,,,
Reyrieux,210103222,COM,01322,,01,001,84,4929,200042497,,,,,
Reyssouze,210103230,COM,01323,,01,001,84,993,200071371,,,,,
Rignieux-le-Franc,210103255,COM,01325,,01,001,84,988,240100883,,,,,
Romans,210103289,COM,01328,,01,001,84,594,200069193,,,,,
Rossillon,210103297,COM,01329,,01,001,84,157,200040350,,,,,
Ruffieu,210103305,COM,01330,,01,001,84,191,200040350,,,,,
Saint-Alban,210103313,COM,01331,,01,001,84,182,200029999,,,,,
Saint-André-de-Bâgé,210103321,COM,01332,,01,001,84,773,200071371,,,,,
Saint-André-de-Corcy,210103339,COM,01333,,01,001,84,3408,200069193,,,,,
Saint-André-d'Huiriat,210103347,COM,01334,,01,001,84,635,200070555,,,,,
Saint-André-le-Bouchoux,210103354,COM,01335,,01,001,84,396,200069193,,,,,
Saint-André-sur-Vieux-Jonc,210103362,COM,01336,,01,001,84,1176,200071751,,,,,
Saint-Bénigne,210103370,COM,01337,,01,001,84,1292,200071371,,,,,
Groslée-Saint-Benoit,200060143,COM,01338,,01,001,84,1229,200040350,,,,,
Saint-Bernard,210103396,COM,01339,,01,001,84,1475,200042497,,,,,
Sainte-Croix,210103420,COM,01342,,01,001,84,578,240100610,,,,,
Saint-Cyr-sur-Menthon,210103438,COM,01343,,01,001,84,1816,200070555,,,,,
Saint-Denis-lès-Bourg,210103446,COM,01344,,01,001,84,5908,200071751,,,,,
Saint-Denis-en-Bugey,210103453,COM,01345,,01,001,84,2336,240100883,,,,,
Saint-Didier-d'Aussiat,210103461,COM,01346,,01,001,84,884,200071751,,,,,
Saint-Didier-de-Formans,210103479,COM,01347,,01,001,84,2029,200042497,,,,,
Saint-Didier-sur-Chalaronne,210103487,COM,01348,,01,001,84,2938,200070118,,,,,
Saint-Éloi,210103495,COM,01349,,01,001,84,461,240100883,,,,,
Saint-Étienne-du-Bois,210103503,COM,01350,,01,001,84,2485,200071751,,,,,
Saint-Étienne-sur-Chalaronne,210103511,COM,01351,,01,001,84,1582,200070118,,,,,
Saint-Étienne-sur-Reyssouze,210103529,COM,01352,,01,001,84,577,200071371,,,,,
Sainte-Euphémie,210103537,COM,01353,,01,001,84,1695,200042497,,,,,
Saint-Genis-Pouilly,210103545,COM,01354,,01,001,84,12725,240100750,,,,,
Saint-Genis-sur-Menthon,210103552,COM,01355,,01,001,84,479,200070555,,,,,
Saint-Georges-sur-Renon,210103560,COM,01356,,01,001,84,219,200069193,,,,,
Saint-Germain-de-Joux,210103578,COM,01357,,01,001,84,506,240100891,,,,,
Saint-Germain-les-Paroisses,210103586,COM,01358,,01,001,84,437,200040350,,,,,
Saint-Germain-sur-Renon,210103594,COM,01359,,01,001,84,240,200069193,,,,,
Saint-Jean-de-Gonville,210103602,COM,01360,,01,001,84,1831,240100750,,,,,
Saint-Jean-de-Niost,210103610,COM,01361,,01,001,84,1519,240100883,,,,,
Saint-Jean-de-Thurigneux,210103628,COM,01362,,01,001,84,784,200042497,,,,,
Saint-Jean-le-Vieux,210103636,COM,01363,,01,001,84,1802,200029999,,,,,
Saint-Jean-sur-Reyssouze,210103644,COM,01364,,01,001,84,751,200071751,,,,,
Saint-Jean-sur-Veyle,210103651,COM,01365,,01,001,84,1169,200070555,,,,,
Sainte-Julie,210103669,COM,01366,,01,001,84,1034,240100883,,,,,
Saint-Julien-sur-Reyssouze,210103677,COM,01367,,01,001,84,753,200071751,,,,,
Saint-Julien-sur-Veyle,210103685,COM,01368,,01,001,84,832,200070555,,,,,
Saint-Just,210103693,COM,01369,,01,001,84,950,200071751,,,,,
Saint-Laurent-sur-Saône,210103701,COM,01370,,01,001,84,1749,200070308,,,,,
Saint-Marcel,210103719,COM,01371,,01,001,84,1304,200069193,,,,,
Saint-Martin-de-Bavel,210103727,COM,01372,,01,001,84,443,200040350,,,,,
Saint-Martin-du-Frêne,210103735,COM,01373,,01,001,84,1085,200042935,,,,,
Saint-Martin-du-Mont,210103743,COM,01374,,01,001,84,1871,200071751,,,,,
Saint-Martin-le-Châtel,210103750,COM,01375,,01,001,84,807,200071751,,,,,
Saint-Maurice-de-Beynost,210103768,COM,01376,,01,001,84,4006,240100800,,,,,
Saint-Maurice-de-Gourdans,210103784,COM,01378,,01,001,84,2625,240100883,,,,,
Saint-Maurice-de-Rémens,210103792,COM,01379,,01,001,84,765,240100883,,,,,
Saint-Nizier-le-Bouchoux,210103800,COM,01380,,01,001,84,692,200071751,,,,,
Saint-Nizier-le-Désert,210103818,COM,01381,,01,001,84,935,200069193,,,,,
Sainte-Olive,210103826,COM,01382,,01,001,84,285,200069193,,,,,
Saint-Paul-de-Varax,210103834,COM,01383,,01,001,84,1549,200069193,,,,,
Saint-Rambert-en-Bugey,210103842,COM,01384,,01,001,84,2302,240100883,,,,,
Saint-Rémy,210103859,COM,01385,,01,001,84,1017,200071751,,,,,
Saint-Sorlin-en-Bugey,210103867,COM,01386,,01,001,84,1219,240100883,,,,,
Saint-Sulpice,210103875,COM,01387,,01,001,84,261,200071751,,,,,
Saint-Trivier-de-Courtes,210103883,COM,01388,,01,001,84,1102,200071751,,,,,
Saint-Trivier-sur-Moignans,210103891,COM,01389,,01,001,84,1840,200069193,,,,,
Saint-Vulbas,210103909,COM,01390,,01,001,84,1306,240100883,,,,,
Salavre,210103917,COM,01391,,01,001,84,281,200071751,,,,,
Samognat,210103925,COM,01392,,01,001,84,680,200042935,,,,,
Sandrans,210103933,COM,01393,,01,001,84,535,200069193,,,,,
Sault-Brénaz,210103966,COM,01396,,01,001,84,966,240100883,,,,,
Sauverny,210103974,COM,01397,,01,001,84,1030,240100750,,,,,
Savigneux,210103982,COM,01398,,01,001,84,1367,200042497,,,,,
Ségny,210103990,COM,01399,,01,001,84,2112,240100750,,,,,
Seillonnaz,210104006,COM,01400,,01,001,84,140,240100883,,,,,
Sergy,210104014,COM,01401,,01,001,84,2124,240100750,,,,,
Sermoyer,210104022,COM,01402,,01,001,84,688,200071371,,,,,
Serrières-de-Briord,210104030,COM,01403,,01,001,84,1282,240100883,,,,,
Serrières-sur-Ain,210104048,COM,01404,,01,001,84,136,200029999,,,,,
Servas,210104055,COM,01405,,01,001,84,1275,200071751,,,,,
Servignat,210104063,COM,01406,,01,001,84,176,200071751,,,,,
Seyssel,210104071,COM,01407,,01,001,84,1017,200070852,,,,,
Simandre-sur-Suran,210104089,COM,01408,,01,001,84,683,200071751,,,,,
Sonthonnax-la-Montagne,210104105,COM,01410,,01,001,84,319,200042935,,,,,
Souclin,210104113,COM,01411,,01,001,84,279,240100883,,,,,
Sulignat,210104121,COM,01412,,01,001,84,598,200069193,,,,,
Talissieu,210104154,COM,01415,,01,001,84,460,200040350,,,,,
Tenay,210104162,COM,01416,,01,001,84,1047,240100883,,,,,
Thil,210104188,COM,01418,,01,001,84,1113,240100800,,,,,
Thoiry,210104196,COM,01419,,01,001,84,6215,240100750,,,,,
Thoissey,210104204,COM,01420,,01,001,84,1756,200070118,,,,,
Torcieu,210104212,COM,01421,,01,001,84,742,240100883,,,,,
Tossiat,210104220,COM,01422,,01,001,84,1398,200071751,,,,,
Toussieux,210104238,COM,01423,,01,001,84,1111,200042497,,,,,
Tramoyes,210104246,COM,01424,,01,001,84,1724,240100800,,,,,
La Tranclière,210104253,COM,01425,,01,001,84,293,200071751,,,,,
Val-Revermont,200057347,COM,01426,,01,001,84,2654,200071751,,,,,
Trévoux,210104279,COM,01427,,01,001,84,7009,200042497,,,,,
Valeins,210104287,COM,01428,,01,001,84,131,200069193,,,,,
Vandeins,210104295,COM,01429,,01,001,84,700,200071751,,,,,
Varambon,210104303,COM,01430,,01,001,84,598,200029999,,,,,
Vaux-en-Bugey,210104311,COM,01431,,01,001,84,1254,240100883,,,,,
Verjon,210104329,COM,01432,,01,001,84,297,200071751,,,,,
Vernoux,210104337,COM,01433,,01,001,84,331,200071751,,,,,
Versailleux,210104345,COM,01434,,01,001,84,447,200069193,,,,,
Versonnex,210104352,COM,01435,,01,001,84,2246,240100750,,,,,
Vesancy,210104360,COM,01436,,01,001,84,495,240100750,,,,,
Vescours,210104378,COM,01437,,01,001,84,246,200071751,,,,,
Vésines,210104394,COM,01439,,01,001,84,103,200071371,,,,,
Vieu-d'Izenave,210104410,COM,01441,,01,001,84,724,200042935,,,,,
Villars-les-Dombes,210104436,COM,01443,,01,001,84,4884,200069193,,,,,
Villebois,210104444,COM,01444,,01,001,84,1190,240100883,,,,,
Villemotier,210104451,COM,01445,,01,001,84,678,200071751,,,,,
Villeneuve,210104469,COM,01446,,01,001,84,1537,200042497,,,,,
Villereversure,210104477,COM,01447,,01,001,84,1339,200071751,,,,,
Villes,210104485,COM,01448,,01,001,84,384,240100891,,,,,
Villette-sur-Ain,210104493,COM,01449,,01,001,84,767,200069193,,,,,
Villieu-Loyes-Mollon,210104501,COM,01450,,01,001,84,3717,240100883,,,,,
Viriat,210104519,COM,01451,,01,001,84,6566,200071751,,,,,
Virieu-le-Grand,210104527,COM,01452,,01,001,84,1106,200040350,,,,,
Arvière-en-Valromey,200086403,COM,01453,,01,001,84,735,200040350,,,,,
Virignin,210104543,COM,01454,,01,001,84,1118,200040350,,,,,
Vongnes,210104568,COM,01456,,01,001,84,72,200040350,,,,,
Vonnas,210104576,COM,01457,,01,001,84,3019,200070555,,,,,
Abbécourt,210200010,COM,02001,,02,002,32,506,200071785,,,,,
Achery,210200028,COM,02002,,02,002,32,606,200071785,,,,,
Acy,210200036,COM,02003,,02,002,32,1035,240200477,,,,,
Agnicourt-et-Séchelles,210200044,COM,02004,,02,002,32,185,240200469,,,,,
Aguilcourt,210200051,COM,02005,,02,002,32,392,240200576,,,,,
Aisonville-et-Bernoville,210200069,COM,02006,,02,002,32,264,200071983,,,,,
Aizelles,210200077,COM,02007,,02,002,32,126,240200592,,,,,
Aizy-Jouy,210200085,COM,02008,,02,002,32,295,240200501,,,,,
Alaincourt,210200093,COM,02009,,02,002,32,549,200040426,,,,,
Allemant,210200101,COM,02010,,02,002,32,181,240200501,,,,,
Ambleny,210200119,COM,02011,,02,002,32,1209,200071991,,,,,
Ambrief,210200127,COM,02012,,02,002,32,70,240200519,,,,,
Amifontaine,210200135,COM,02013,,02,002,32,413,240200576,,,,,
Amigny-Rouy,210200143,COM,02014,,02,002,32,758,200071785,,,,,
Ancienville,210200150,COM,02015,,02,002,32,75,200071991,,,,,
Andelain,210200168,COM,02016,,02,002,32,237,200071785,,,,,
Anguilcourt-le-Sart,210200176,COM,02017,,02,002,32,319,200071785,,,,,
Anizy-le-Grand,200084135,COM,02018,,02,002,32,2584,200071769,,,,,
Annois,210200192,COM,02019,,02,002,32,369,200071892,,,,,
Any-Martin-Rieux,210200200,COM,02020,,02,002,32,460,240200600,,,,,
Archon,210200218,COM,02021,,02,002,32,90,240200634,,,,,
Arcy-Sainte-Restitue,210200226,COM,02022,,02,002,32,409,240200519,,,,,
Armentières-sur-Ourcq,210200234,COM,02023,,02,002,32,106,200072031,,,,,
Arrancy,210200242,COM,02024,,02,002,32,53,200043495,,,,,
