nom,SIREN,type,COG,COG_3digits,code_departement,code_departement_3digits,code_region,population,EPCI,url-ptf,url-datagouv,id-datagouv,merge,ptf,trancheEffectifsUniteLegale,EffectifsSup50
Moulins,210301909,COM,03190,,03,003,84,20227,200071140.0,,,,,,32.0,True
Saint-Germain-des-Fossés,210302360,COM,03236,,03,003,84,3722,200071363.0,,,,,,21.0,True
Saint-Pourçain-sur-Sioule,210302543,COM,03254,,03,003,84,5280,200071389.0,,,,,,22.0,True
Varennes-sur-Allier,210302980,COM,03298,,03,003,84,3633,200071470.0,,,,,,21.0,True
Vichy,210303103,COM,03310,,03,003,84,24523,200071363.0,,,,,,41.0,True
Yzeure,210303210,COM,03321,,03,003,84,13625,200071140.0,,,,,,32.0,True
Château-Arnoux-Saint-Auban,210400495,COM,04049,,04,004,93,5248,200067437.0,,,,,,22.0,True
Digne-les-Bains,210400701,COM,04070,,04,004,93,17329,200067437.0,https://trouver.datasud.fr/organization/ville-de-digne-les-bains,https://www.data.gouv.fr/fr/organizations/534fffb8a3a7292c64a78149/,534fffb8a3a7292c64a78149,ptf+datagouv,"Data Sud, DataGouv",32.0,True
Forcalquier,210400883,COM,04088,,04,004,93,5103,240400440.0,,https://www.data.gouv.fr/fr/organizations/forcalquier/,,datagouv,DataGouv,22.0,True
Manosque,210401121,COM,04112,,04,004,93,22992,200034700.0,,,,,,41.0,True
Les Mées,210401162,COM,04116,,04,004,93,3778,200067437.0,,,,,,21.0,True
Oraison,210401436,COM,04143,,04,004,93,5955,200034700.0,,,,,,22.0,True
Pierrevert,210401527,COM,04152,,04,004,93,3938,200034700.0,,,,,,21.0,True
Sisteron,210402095,COM,04209,,04,004,93,7697,200068765.0,,,,,,32.0,True
Villeneuve,210402426,COM,04242,,04,004,93,4271,200034700.0,,,,,,22.0,True
Briançon,210500237,COM,05023,,05,005,93,11950,240500439.0,,,,,,32.0,True
Embrun,210500468,COM,05046,,05,005,93,6566,200067742.0,,,,,,22.0,True
Gap,210500617,COM,05061,,05,005,93,42487,200067825.0,,https://www.data.gouv.fr/fr/organizations/601ad23195bbc2034949162c/,601ad23195bbc2034949162c,datagouv,DataGouv,41.0,True
Laragne-Montéglin,210500708,COM,05070,,05,005,93,3568,200068765.0,,,,,,21.0,True
Antibes,210600045,COM,06004,,06,006,93,74161,240600585.0,https://trouver.datasud.fr/organization/ville-dantibes-juan-les-pins,https://www.data.gouv.fr/fr/organizations/566594f388ee38738640355c/,566594f388ee38738640355c,ptf+datagouv,"Data Sud, DataGouv",51.0,True
Beaulieu-sur-Mer,210600110,COM,06011,,06,006,93,3743,200030195.0,,,,,,22.0,True
Beausoleil,210600128,COM,06012,,06,006,93,13744,240600551.0,,,,,,32.0,True
Biot,210600185,COM,06018,,06,006,93,10084,240600585.0,,,,,,32.0,True
Cagnes-sur-Mer,210600276,COM,06027,,06,006,93,51406,200030195.0,,,,,,41.0,True
Cannes,210600292,COM,06029,,06,006,93,74686,200039915.0,,,,,,51.0,True
Le Cannet,210600300,COM,06030,,06,006,93,41864,200039915.0,,,,,,41.0,True
Cap-d'Ail,210600326,COM,06032,,06,006,93,4666,200030195.0,,,,,,22.0,True
Carros,210600334,COM,06033,,06,006,93,12469,200030195.0,,,,,,32.0,True
Châteauneuf-Grasse,210600383,COM,06038,,06,006,93,3564,240600585.0,,,,,,21.0,True
La Colle-sur-Loup,210600441,COM,06044,,06,006,93,7991,240600585.0,,,,,,31.0,True
Contes,210600482,COM,06048,,06,006,93,7512,240600593.0,,,,,,22.0,True
Drap,210600540,COM,06054,,06,006,93,4583,200030195.0,,,,,,22.0,True
Gattières,210600649,COM,06064,,06,006,93,4171,200030195.0,,,,,,21.0,True
La Gaude,210600656,COM,06065,,06,006,93,6718,200030195.0,,https://www.data.gouv.fr/fr/organizations/5ba9f0bb634f416762d56c0c/,5ba9f0bb634f416762d56c0c,datagouv,DataGouv,22.0,True
Grasse,210600698,COM,06069,,06,006,93,51342,200039857.0,,,,,,42.0,True
Levens,210600755,COM,06075,,06,006,93,4784,200030195.0,,,,,,21.0,True
Mandelieu-la-Napoule,210600797,COM,06079,,06,006,93,22715,200039915.0,,,,,,41.0,True
Menton,210600839,COM,06083,,06,006,93,29461,240600551.0,https://opendata.sictiam.fr/fr/organization/commune-de-menton,,,ptf,SICTIAM,42.0,True
Mouans-Sartoux,210600847,COM,06084,,06,006,93,10019,200039857.0,,,,,,32.0,True
Mougins,210600854,COM,06085,,06,006,93,19865,200039915.0,,,,,,41.0,True
Nice,210600888,COM,06088,,06,006,93,342979,200030195.0,http://opendata.nicecotedazur.org/data/organization/ville-de-nice,,,ptf,Nice-Côte-d'Azur,52.0,True
Pégomas,210600904,COM,06090,,06,006,93,8060,200039857.0,,,,,,31.0,True
Peymeinade,210600953,COM,06095,,06,006,93,8294,200039857.0,,,,,,22.0,True
Roquebrune-Cap-Martin,210601043,COM,06104,,06,006,93,12826,240600551.0,https://opendata.sictiam.fr/fr/organization/mairie-de-roquebrune-cap-martin,,,ptf,SICTIAM,32.0,True
Roquefort-les-Pins,210601050,COM,06105,,06,006,93,6942,240600585.0,,,,,,22.0,True
La Roquette-sur-Siagne,210601084,COM,06108,,06,006,93,5484,200039857.0,,,,,,22.0,True
Le Rouret,210601126,COM,06112,,06,006,93,4118,240600585.0,,,,,,21.0,True
Saint-André-de-la-Roche,210601142,COM,06114,,06,006,93,5487,200030195.0,,,,,,21.0,True
Saint-Cézaire-sur-Siagne,210601183,COM,06118,,06,006,93,4007,200039857.0,,,,,,21.0,True
Saint-Jeannet,210601225,COM,06122,,06,006,93,4234,200030195.0,,,,,,21.0,True
Saint-Laurent-du-Var,210601233,COM,06123,,06,006,93,28656,200030195.0,,,,,,41.0,True
Saint-Paul-de-Vence,210601282,COM,06128,,06,006,93,3549,240600585.0,,,,,,22.0,True
Saint-Vallier-de-Thiey,210601308,COM,06130,,06,006,93,3697,200039857.0,,,,,,21.0,True
Sospel,210601365,COM,06136,,06,006,93,3901,240600551.0,,,,,,21.0,True
Tourrette-Levens,210601472,COM,06147,,06,006,93,4997,200030195.0,,,,,,22.0,True
Tourrettes-sur-Loup,210601480,COM,06148,,06,006,93,4078,240600585.0,,,,,,21.0,True
La Trinité,210601498,COM,06149,,06,006,93,10077,200030195.0,,,,,,31.0,True
Valbonne,210601522,COM,06152,,06,006,93,13850,240600585.0,,,,,,41.0,True
Vallauris,210601555,COM,06155,,06,006,93,26834,240600585.0,,,,,,41.0,True
Vence,210601571,COM,06157,,06,006,93,18769,200030195.0,,,,,,32.0,True
Villefranche-sur-Mer,210601597,COM,06159,,06,006,93,5139,200030195.0,https://opendata.sictiam.fr/fr/dataset?_organization_limit=0&organization=mairie-de-villefranche-sur-mer,,,ptf,SICTIAM,22.0,True
Villeneuve-Loubet,210601613,COM,06161,,06,006,93,15425,240600585.0,https://opendata.sictiam.fr/fr/organization/mairie-de-villeneuve-loubet,,,ptf,SICTIAM,41.0,True
Annonay,210700100,COM,07010,,07,007,84,16956,200072015.0,,,,,,32.0,True
Aubenas,210700191,COM,07019,,07,007,84,12933,200073245.0,,,,,,32.0,True
Bourg-Saint-Andéol,210700423,COM,07042,,07,007,84,7278,240700864.0,,,,,,22.0,True
Guilherand-Granges,210701025,COM,07102,,07,007,84,11204,200041366.0,,,,,,31.0,True
Privas,210701868,COM,07186,,07,007,84,8606,200071413.0,,,,,,32.0,True
Saint-Péray,210702817,COM,07281,,07,007,84,7931,200041366.0,,,,,,22.0,True
Le Teil,210703195,COM,07319,,07,007,84,8896,200071405.0,,,,,,22.0,True
Tournon-sur-Rhône,210703245,COM,07324,,07,007,84,10822,200073096.0,,,,,,31.0,True
Vals-les-Bains,210703310,COM,07331,,07,007,84,3653,200073245.0,,,,,,21.0,True
Viviers,210703468,COM,07346,,07,007,84,3787,240700864.0,,,,,,21.0,True
La Voulte-sur-Rhône,210703492,COM,07349,,07,007,84,5046,200071413.0,,,,,,22.0,True
Bogny-sur-Meuse,210800652,COM,08081,,08,008,44,5174,200067759.0,,,,,,22.0,True
Charleville-Mézières,210800967,COM,08105,,08,008,44,47571,200041630.0,,,,,,42.0,True
Fumay,210801684,COM,08185,,08,008,44,3541,240800821.0,,,,,,21.0,True
Givet,210801734,COM,08190,,08,008,44,6908,240800821.0,,,,,,22.0,True
Nouzonville,210802955,COM,08328,,08,008,44,5946,200041630.0,,,,,,22.0,True
Rethel,210803268,COM,08362,,08,008,44,7895,200043156.0,,,,,,21.0,True
Revin,210803276,COM,08363,,08,008,44,6379,240800821.0,,,,,,22.0,True
Sedan,210803722,COM,08409,,08,008,44,16777,200041630.0,,,,,,32.0,True
Villers-Semeuse,210804381,COM,08480,,08,008,44,3673,200041630.0,,,,,,21.0,True
Vrigne aux Bois,200067577,COM,08491,,08,008,44,3701,200041630.0,,,,,,21.0,True
Foix,210901229,COM,09122,,09,009,76,9863,200067791.0,,,,,,31.0,True
Lavelanet,210901609,COM,09160,,09,009,76,6305,240900464.0,,,,,,22.0,True
Mazères,210901856,COM,09185,,09,009,76,3939,200066231.0,,,,,,21.0,True
Pamiers,210902250,COM,09225,,09,009,76,16145,200066231.0,,,,,,32.0,True
Saint-Girons,210902615,COM,09261,,09,009,76,6781,200067940.0,,,,,,22.0,True
Saverdun,210902821,COM,09282,,09,009,76,5015,200066231.0,,,,,,22.0,True
Aix-Villemaur-Pâlis,200058840,COM,10003,,10,010,44,3592,241000447.0,,,,,,21.0,True
Bar-sur-Aube,211000310,COM,10033,,10,010,44,5075,241000405.0,,,,,,22.0,True
La Chapelle-Saint-Luc,211000765,COM,10081,,10,010,44,12396,200069250.0,,,,,,41.0,True
Nogent-sur-Seine,211002605,COM,10268,,10,010,44,6097,200006716.0,,,,,,32.0,True
Pont-Sainte-Marie,211002886,COM,10297,,10,010,44,5295,200069250.0,,,,,,22.0,True
La Rivière-de-Corps,211003116,COM,10321,,10,010,44,3503,200069250.0,,,,,,21.0,True
Romilly-sur-Seine,211003124,COM,10323,,10,010,44,14756,200000545.0,,,,,,32.0,True
Rosières-près-Troyes,211003140,COM,10325,,10,010,44,4507,200069250.0,,,,,,21.0,True
Saint-André-les-Vergers,211003223,COM,10333,,10,010,44,12499,200069250.0,,,,,,32.0,True
Saint-Julien-les-Villas,211003322,COM,10343,,10,010,44,6951,200069250.0,,,,,,22.0,True
Sainte-Savine,211003512,COM,10362,,10,010,44,11011,200069250.0,,,,,,31.0,True
Troyes,211003744,COM,10387,,10,010,44,62828,200069250.0,,,,,,42.0,True
Carcassonne,211100698,COM,11069,,11,011,76,47365,200035715.0,,,,,,42.0,True
Castelnaudary,211100763,COM,11076,,11,011,76,12136,200035855.0,,https://www.data.gouv.fr/fr/organizations/58d2805b88ee3830ab40dd02,58d2805b88ee3830ab40dd02,datagouv,DataGouv,32.0,True
Coursan,211101068,COM,11106,,11,011,76,6001,241100593.0,,,,,,22.0,True
Cuxac-d'Aude,211101167,COM,11116,,11,011,76,4100,241100593.0,,,,,,21.0,True
Fleury,211101456,COM,11145,,11,011,76,3888,241100593.0,,,,,,22.0,True
Gruissan,211101704,COM,11170,,11,011,76,5063,241100593.0,,,,,,31.0,True
Leucate,211102025,COM,11202,,11,011,76,4485,241100593.0,,,,,,31.0,True
Lézignan-Corbières,211102033,COM,11203,,11,011,76,11332,200035863.0,,,,,,31.0,True
Limoux,211102066,COM,11206,,11,011,76,10614,200071926.0,,,,,,32.0,True
Narbonne,211102629,COM,11262,,11,011,76,55876,241100593.0,,,,,,42.0,True
Port-la-Nouvelle,211102660,COM,11266,,11,011,76,5636,241100593.0,,,,,,31.0,True
Sigean,211103791,COM,11379,,11,011,76,5571,241100593.0,,,,,,22.0,True
Trèbes,211103973,COM,11397,,11,011,76,5760,200035715.0,,,,,,22.0,True
Villemoustaussou,211104294,COM,11429,,11,011,76,4502,200035715.0,,,,,,21.0,True
Aubin,211200134,COM,12013,,12,012,76,3877,200067064.0,,,,,,21.0,True
Capdenac-Gare,211200522,COM,12052,,12,012,76,4628,200067361.0,,,,,,21.0,True
Decazeville,211200894,COM,12089,,12,012,76,5564,200067064.0,,,,,,22.0,True
Espalion,211200969,COM,12096,,12,012,76,4643,200067478.0,,,,,,21.0,True
Luc-la-Primaube,211201330,COM,12133,,12,012,76,6132,241200187.0,,,,,,21.0,True
Millau,211201454,COM,12145,,12,012,76,22844,241200567.0,,,,,,32.0,True
Onet-le-Château,211201769,COM,12176,,12,012,76,12455,241200187.0,,https://www.data.gouv.fr/fr/organizations/5aec4c3e88ee381426c8df86/,5aec4c3e88ee381426c8df86,datagouv,DataGouv,31.0,True
Rodez,211202023,COM,12202,,12,012,76,25905,241200187.0,,https://www.data.gouv.fr/fr/organizations/57ff946788ee384fa45ff490,57ff946788ee384fa45ff490,ptf+datagouv,DataGouv,41.0,True
Saint-Affrique,211202080,COM,12208,,12,012,76,8746,200067155.0,,,,,,22.0,True
Sévérac d'Aveyron,200055424,COM,12270,,12,012,76,4212,200068484.0,,,,,,21.0,True
Villefranche-de-Rouergue,211203005,COM,12300,,12,012,76,12491,200069383.0,,,,,,31.0,True
Aix-en-Provence,211300017,COM,13001,,13,013,93,145676,200054807.0,https://aix-en-provence.opendatasoft.com/explore/?sort=modified&refine.publisher=Ville+d%27Aix+en+Provence,,,ptf,Aix-en-Provence,51.0,True
Allauch,211300025,COM,13002,,13,013,93,21394,200054807.0,,,,,,41.0,True
Arles,211300041,COM,13004,,13,013,93,53318,241300417.0,,,,,,42.0,True
Aubagne,211300058,COM,13005,,13,013,93,46621,200054807.0,,,,,,42.0,True
Auriol,211300074,COM,13007,,13,013,93,12084,200054807.0,,,,,,32.0,True
Barbentane,211300108,COM,13010,,13,013,93,4332,200035087.0,,,,,,22.0,True
Berre-l'Étang,211300140,COM,13014,,13,013,93,13563,200054807.0,,,,,,41.0,True
Bouc-Bel-Air,211300157,COM,13015,,13,013,93,14946,200054807.0,,,,,,32.0,True
La Bouilladisse,211300165,COM,13016,,13,013,93,6275,200054807.0,,,,,,22.0,True
Cabannes,211300181,COM,13018,,13,013,93,4500,200035087.0,,,,,,21.0,True
Cabriès,211300199,COM,13019,,13,013,93,10080,200054807.0,,,,,,32.0,True
Carry-le-Rouet,211300215,COM,13021,,13,013,93,5951,200054807.0,,,,,,22.0,True
Cassis,211300223,COM,13022,,13,013,93,7250,200054807.0,,,,,,31.0,True
Ceyreste,211300231,COM,13023,,13,013,93,4676,200054807.0,,,,,,21.0,True
Châteauneuf-les-Martigues,211300264,COM,13026,,13,013,93,16920,200054807.0,,,,,,41.0,True
Châteaurenard,211300272,COM,13027,,13,013,93,16041,200035087.0,,,,,,32.0,True
La Ciotat,211300280,COM,13028,,13,013,93,35563,200054807.0,,,,,,41.0,True
Cuges-les-Pins,211300306,COM,13030,,13,013,93,5134,200054807.0,,,,,,22.0,True
La Destrousse,211300314,COM,13031,,13,013,93,3545,200054807.0,,,,,,21.0,True
Éguilles,211300322,COM,13032,,13,013,93,7996,200054807.0,,,,,,31.0,True
Ensuès-la-Redonne,211300330,COM,13033,,13,013,93,5576,200054807.0,,,,,,22.0,True
Eyguières,211300355,COM,13035,,13,013,93,7176,200054807.0,,,,,,22.0,True
Eyragues,211300363,COM,13036,,13,013,93,4596,200035087.0,,,,,,21.0,True
La Fare-les-Oliviers,211300371,COM,13037,,13,013,93,8574,200054807.0,,,,,,32.0,True
Fontvieille,211300389,COM,13038,,13,013,93,3682,241300375.0,,,,,,21.0,True
Fos-sur-Mer,211300397,COM,13039,,13,013,93,15654,200054807.0,https://fos-sur-mer.opendatasoft.com/explore/?sort=modified&refine.publisher=Commune+de+Fos-Sur-Mer,,,ptf,Fos-sur-Mer,41.0,True
Fuveau,211300405,COM,13040,,13,013,93,10338,200054807.0,,,,,,31.0,True
Gardanne,211300413,COM,13041,,13,013,93,21143,200054807.0,,,,,,41.0,True
Gémenos,211300421,COM,13042,,13,013,93,6626,200054807.0,,,,,,22.0,True
Gignac-la-Nerthe,211300439,COM,13043,,13,013,93,9409,200054807.0,,,,,,31.0,True
Grans,211300447,COM,13044,,13,013,93,5200,200054807.0,,,,,,22.0,True
Graveson,211300454,COM,13045,,13,013,93,4944,200035087.0,,,,,,22.0,True
Gréasque,211300462,COM,13046,,13,013,93,4309,200054807.0,,,,,,21.0,True
Istres,211300470,COM,13047,,13,013,93,43817,200054807.0,https://www.istres.fr/index.php?id=618,,,ptf,Istres,42.0,True
Jouques,211300488,COM,13048,,13,013,93,4510,200054807.0,,,,,,21.0,True
Lambesc,211300504,COM,13050,,13,013,93,9919,200054807.0,,,,,,22.0,True
Lançon-Provence,211300512,COM,13051,,13,013,93,9075,200054807.0,,,,,,32.0,True
Mallemort,211300538,COM,13053,,13,013,93,6132,200054807.0,,,,,,22.0,True
Marignane,211300546,COM,13054,,13,013,93,33162,200054807.0,,,,,,41.0,True
Marseille,211300553,COM,13055,,13,013,93,869815,200054807.0,https://trouver.datasud.fr/organization/ville-de-marseille,https://www.data.gouv.fr/fr/organizations/534fffb8a3a7292c64a7814c/,534fffb8a3a7292c64a7814c,ptf+datagouv,"Data Sud, DataGouv",53.0,True
Martigues,211300561,COM,13056,,13,013,93,48656,200054807.0,https://trouver.datasud.fr/organization/ville-de-martigues,https://www.data.gouv.fr/fr/organizations/5be9467a634f415a8620975f/,5be9467a634f415a8620975f,ptf+datagouv,"Data Sud, DataGouv",51.0,True
Meyrargues,211300595,COM,13059,,13,013,93,3857,200054807.0,,,,,,21.0,True
Meyreuil,211300603,COM,13060,,13,013,93,5756,200054807.0,,,,,,22.0,True
Mimet,211300629,COM,13062,,13,013,93,4560,200054807.0,,,,,,21.0,True
Miramas,211300637,COM,13063,,13,013,93,26827,200054807.0,,,,,,41.0,True
Noves,211300660,COM,13066,,13,013,93,5966,200035087.0,,,,,,22.0,True
Pélissanne,211300694,COM,13069,,13,013,93,10603,200054807.0,,,,,,32.0,True
La Penne-sur-Huveaune,211300702,COM,13070,,13,013,93,6495,200054807.0,,,,,,31.0,True
Les Pennes-Mirabeau,211300710,COM,13071,,13,013,93,21321,200054807.0,,,,,,41.0,True
Peynier,211300728,COM,13072,,13,013,93,3612,200054807.0,,,,,,22.0,True
Peypin,211300736,COM,13073,,13,013,93,5570,200054807.0,,,,,,22.0,True
Peyrolles-en-Provence,211300744,COM,13074,,13,013,93,5194,200054807.0,,,,,,22.0,True
Plan-de-Cuques,211300751,COM,13075,,13,013,93,11044,200054807.0,,,,,,31.0,True
Plan-d'Orgon,211300769,COM,13076,,13,013,93,3501,200035087.0,,,,,,21.0,True
Port-de-Bouc,211300777,COM,13077,,13,013,93,16638,200054807.0,,,,,,41.0,True
Port-Saint-Louis-du-Rhône,211300785,COM,13078,,13,013,93,8533,200054807.0,,,,,,32.0,True
Le Puy-Sainte-Réparade,211300801,COM,13080,,13,013,93,5811,200054807.0,,,,,,22.0,True
Rognac,211300819,COM,13081,,13,013,93,12330,200054807.0,,,,,,32.0,True
Rognes,211300827,COM,13082,,13,013,93,4862,200054807.0,,,,,,22.0,True
Rognonas,211300835,COM,13083,,13,013,93,4160,200035087.0,,,,,,21.0,True
La Roque-d'Anthéron,211300843,COM,13084,,13,013,93,5563,200054807.0,,,,,,22.0,True
Roquefort-la-Bédoule,211300850,COM,13085,,13,013,93,5759,200054807.0,,,,,,22.0,True
Roquevaire,211300868,COM,13086,,13,013,93,9145,200054807.0,,,,,,31.0,True
Rousset,211300876,COM,13087,,13,013,93,4971,200054807.0,,,,,,32.0,True
Le Rove,211300884,COM,13088,,13,013,93,5172,200054807.0,,,,,,22.0,True
Saint-Cannat,211300918,COM,13091,,13,013,93,5749,200054807.0,,,,,,22.0,True
Saint-Chamas,211300926,COM,13092,,13,013,93,8699,200054807.0,,,,,,31.0,True
Saint-Martin-de-Crau,211300975,COM,13097,,13,013,93,13656,241300417.0,,,,,,32.0,True
Saint-Mitre-les-Remparts,211300983,COM,13098,,13,013,93,5947,200054807.0,,,,,,22.0,True
Saint-Rémy-de-Provence,211301007,COM,13100,,13,013,93,10117,241300375.0,,,,,,32.0,True
Saint-Victoret,211301023,COM,13102,,13,013,93,6684,200054807.0,,,,,,22.0,True
Salon-de-Provence,211301031,COM,13103,,13,013,93,46110,200054807.0,,,,,,42.0,True
Sausset-les-Pins,211301049,COM,13104,,13,013,93,7712,200054807.0,,,,,,22.0,True
Sénas,211301056,COM,13105,,13,013,93,7052,200054807.0,,,,,,31.0,True
Septèmes-les-Vallons,211301064,COM,13106,,13,013,93,11094,200054807.0,,,,,,32.0,True
Simiane-Collongue,211301072,COM,13107,,13,013,93,5687,200054807.0,,,,,,22.0,True
Tarascon,211301080,COM,13108,,13,013,93,14953,241300417.0,,,,,,32.0,True
Trets,211301106,COM,13110,,13,013,93,10775,200054807.0,,,,,,32.0,True
Velaux,211301122,COM,13112,,13,013,93,8842,200054807.0,,,,,,22.0,True
Venelles,211301130,COM,13113,,13,013,93,8568,200054807.0,,,,,,31.0,True
Ventabren,211301148,COM,13114,,13,013,93,5604,200054807.0,,,,,,22.0,True
Vitrolles,211301171,COM,13117,,13,013,93,33650,200054807.0,,https://www.data.gouv.fr/fr/organizations/61dec2e5b3906c86d410b523/,61dec2e5b3906c86d410b523,datagouv,DataGouv,42.0,True
Coudoux,211301189,COM,13118,,13,013,93,3816,200054807.0,,,,,,21.0,True
Carnoux-en-Provence,211301197,COM,13119,,13,013,93,6683,200054807.0,,,,,,22.0,True
Argences,211400205,COM,14020,,14,014,28,3748,200065589.0,,,,,,21.0,True
Les Monts d'Aunay,200066454,COM,14027,,14,014,28,4734,200069524.0,,,,,,22.0,True
Bayeux,211400478,COM,14047,,14,014,28,13491,241400555.0,,,,,,32.0,True
Souleuvre en Bocage,200056869,COM,14061,,14,014,28,8994,200068799.0,,,,,,22.0,True
Blainville-sur-Orne,211400767,COM,14076,,14,014,28,5876,200065597.0,,,,,,22.0,True
Thue et Mue,200065027,COM,14098,,14,014,28,5998,200065597.0,,,,,,21.0,True
Bretteville-sur-Odon,211401013,COM,14101,,14,014,28,3913,200065597.0,,,,,,21.0,True
Cabourg,211401179,COM,14117,,14,014,28,3682,200065563.0,,,,,,22.0,True
Caen,211401187,COM,14118,,14,014,28,107523,200065597.0,,https://www.data.gouv.fr/fr/organizations/5d9b54b3634f4164bb0bec9d/,5d9b54b3634f4164bb0bec9d,datagouv,DataGouv,42.0,True
Colombelles,211401674,COM,14167,,14,014,28,6976,200065597.0,,,,,,22.0,True
Condé-en-Normandie,200056877,COM,14174,,14,014,28,6912,200068799.0,,,,,,22.0,True
Cormelles-le-Royal,211401815,COM,14181,,14,014,28,4940,200065597.0,,,,,,22.0,True
Courseulles-sur-Mer,211401914,COM,14191,,14,014,28,4258,241400860.0,,,,,,22.0,True
Deauville,211402201,COM,14220,,14,014,28,3665,241400415.0,,,,,,32.0,True
Dives-sur-Mer,211402250,COM,14225,,14,014,28,5732,200065563.0,,,,,,22.0,True
Douvres-la-Délivrande,211402284,COM,14228,,14,014,28,5274,241400860.0,,,,,,21.0,True
Falaise,211402581,COM,14258,,14,014,28,8491,241400514.0,,,,,,31.0,True
Fleury-sur-Orne,211402714,COM,14271,,14,014,28,4985,200065597.0,https://data.fleurysurorne.fr/explore/?refine.publisher=Ville+de+Fleury-sur-Orne,,,ptf,Fleury-sur-Orne,21.0,True
Giberville,211403019,COM,14301,,14,014,28,5020,200065597.0,,,,,,21.0,True
Hérouville-Saint-Clair,211403274,COM,14327,,14,014,28,23214,200065597.0,,,,,,41.0,True
Honfleur,211403332,COM,14333,,14,014,28,7652,200066827.0,,,,,,32.0,True
Ifs,211403415,COM,14341,,14,014,28,11962,200065597.0,,,,,,32.0,True
Isigny-sur-Mer,200064905,COM,14342,,14,014,28,3684,200066801.0,,,,,,21.0,True
Lisieux,211403662,COM,14366,,14,014,28,20986,200069532.0,,https://www.data.gouv.fr/fr/organizations/57835411c751df7f2ef3855e,57835411c751df7f2ef3855e,datagouv,DataGouv,41.0,True
Livarot-Pays-d'Auge,200060515,COM,14371,,14,014,28,6437,200069532.0,,,,,,22.0,True
Mézidon Vallée d'Auge,200064996,COM,14431,,14,014,28,9828,200069532.0,,,,,,31.0,True
Mondeville,211404371,COM,14437,,14,014,28,10131,200065597.0,,,,,,32.0,True
Ouistreham,211404884,COM,14488,,14,014,28,9229,200065597.0,,,,,,22.0,True
Pont-l'Évêque,200086379,COM,14514,,14,014,28,4732,241400878.0,,,,,,21.0,True
Saint-Pierre-en-Auge,200064798,COM,14654,,14,014,28,7986,200069532.0,,,,,,22.0,True
